DATE,Temperature_Max,Relative_Humidity,Precipitation,Wind_Speed,Surface Soil Wetness,Root Zone Soil Wetness
12/29/18,12.55,53.44,0,2.3,0.59,0.62
12/30/18,13.7,68.5,0,1.55,0.59,0.62
12/31/18,7.07,60.5,0,2.21,0.59,0.62
1/1/19,8.16,42.94,0,2.52,0.59,0.62
1/2/19,11.26,58.25,0,2.23,0.58,0.61
1/3/19,12.61,55.69,0,2.1,0.58,0.61
1/4/19,14.12,48.44,0,2.52,0.58,0.61
1/5/19,9.37,68.25,11.63,3.02,0.59,0.61
1/6/19,4.94,93.19,23.36,3.43,0.63,0.62
1/7/19,10.05,83.5,5.67,2.47,0.69,0.66
1/8/19,12.86,77.31,0.12,2.3,0.66,0.66
1/9/19,10.07,84.75,7.95,2.03,0.67,0.67
1/10/19,13.89,65.69,0.02,2.05,0.66,0.67
1/11/19,14.08,62.19,0.01,2.69,0.66,0.67
1/12/19,11.94,66,0.06,2.03,0.66,0.67
1/13/19,13.22,56.81,0,2.34,0.65,0.67
1/14/19,9.32,68,1.3,3.23,0.65,0.66
1/15/19,8.9,85.81,7.97,3.42,0.66,0.67
1/16/19,11.67,88.38,21.17,3.87,0.7,0.68
1/17/19,7.02,99.31,36.93,2.87,0.83,0.74
1/18/19,11.94,74.12,0.17,1.69,0.78,0.76
1/19/19,14.83,70,0,1.58,0.77,0.76
1/20/19,11.95,79.94,13.04,2.39,0.79,0.76
1/21/19,5.41,91.19,3.65,2.92,0.8,0.77
1/22/19,9.96,62,0,2.67,0.79,0.77
1/23/19,14.01,62.69,0,1.76,0.78,0.77
1/24/19,16.45,61.38,0,1.93,0.78,0.77
1/25/19,16.94,50.31,0,2.37,0.77,0.76
1/26/19,18.23,52.75,0,2.76,0.77,0.76
1/27/19,23.25,49.12,0,1.85,0.77,0.75
1/28/19,16.15,63.75,0,2.05,0.76,0.75
1/29/19,16.86,64.31,0,1.59,0.76,0.74
1/30/19,16,72,0,2.07,0.75,0.74
1/31/19,14.6,81.25,0.92,2.09,0.75,0.74
2/1/19,13.11,79.94,7.44,2.67,0.76,0.74
2/2/19,7.22,92.44,42.11,5.19,0.85,0.77
2/3/19,5.29,99.06,25.27,4.26,0.87,0.81
2/4/19,3.76,98.81,31.59,4.35,0.88,0.84
2/5/19,-0.3,95.06,8.96,2.47,0.87,0.85
2/6/19,2.25,89.31,0.01,1.96,0.86,0.85
2/7/19,4.25,74.12,0,2.33,0.86,0.85
2/8/19,4.82,77.94,4.51,2.58,0.87,0.85
2/9/19,4.03,95.5,9.76,2.68,0.87,0.86
2/10/19,1.94,97.5,16.2,3.56,0.88,0.86
2/11/19,3.87,71,0.06,1.84,0.87,0.87
2/12/19,6.44,66.94,0.08,2.99,0.88,0.88
2/13/19,8.08,93,23.33,4.17,0.91,0.89
2/14/19,10.13,94.81,28.99,5.35,0.92,0.93
2/15/19,3.3,96.38,18.86,2.52,0.91,0.93
2/16/19,2.36,96.88,4.89,1.66,0.91,0.93
2/17/19,0.26,96.69,5.43,2.12,0.91,0.94
2/18/19,3.23,84,0.09,2.58,0.91,0.94
2/19/19,4.16,77.25,0,1.92,0.91,0.94
2/20/19,3.33,83.69,1.48,1.55,0.91,0.94
2/21/19,4.71,77.38,0.79,2.12,0.91,0.93
2/22/19,5.66,68.31,0.02,2.54,0.91,0.93
2/23/19,7.93,60.81,0,1.73,0.91,0.93
2/24/19,10.96,64.44,0,1.65,0.91,0.93
2/25/19,12.58,63.06,0,2.12,0.91,0.92
2/26/19,13.41,68.94,0.01,2.62,0.9,0.92
2/27/19,10.31,88.31,3.67,2.64,0.91,0.92
2/28/19,12.31,85.56,2.73,1.72,0.91,0.92
3/1/19,10.91,73.62,0.48,1.88,0.9,0.91
3/2/19,8.02,98.19,35.83,2.81,0.93,0.93
3/3/19,10.61,94.44,3.56,1.55,0.92,0.95
3/4/19,12.95,82.12,0.31,1.09,0.91,0.94
3/5/19,9.29,89.69,15.59,2.55,0.92,0.94
3/6/19,8.41,97.69,28.65,3.65,0.95,0.96
3/7/19,8.23,91.56,6.52,2.1,0.94,0.96
3/8/19,5.64,87.25,3.51,1.63,0.94,0.96
3/9/19,6.47,76.5,0.87,1.58,0.93,0.96
3/10/19,9.01,78.19,1.1,1.76,0.93,0.96
3/11/19,13.31,69.62,0.08,2.27,0.93,0.95
3/12/19,12.33,77.06,0.69,3.26,0.92,0.95
3/13/19,10.44,70.19,0,2.68,0.92,0.95
3/14/19,13.69,60.44,0,2.43,0.91,0.94
3/15/19,15.12,55.81,0,2.12,0.91,0.94
3/16/19,17.48,55.88,0,1.94,0.91,0.93
3/17/19,18.64,54.62,0,2.07,0.91,0.92
3/18/19,19.37,58.25,0,2.02,0.9,0.91
3/19/19,17.55,75.12,6.64,2.14,0.9,0.91
3/20/19,9.68,90,6.17,1.8,0.91,0.92
3/21/19,9.4,90.12,3.5,1.74,0.91,0.92
3/22/19,12.3,70.75,0.11,1.44,0.9,0.92
3/23/19,10.84,84.62,2.47,1.94,0.9,0.91
3/24/19,15.24,63.88,0,1.78,0.9,0.91
3/25/19,16.67,65.5,0,2.57,0.89,0.91
3/26/19,16.3,68.69,0.12,1.99,0.89,0.9
3/27/19,13.53,89,9.15,2.85,0.89,0.9
3/28/19,13.28,78.88,1.04,1.7,0.89,0.91
3/29/19,13.8,72.06,0,2.39,0.88,0.9
3/30/19,15.79,65.5,0,1.91,0.88,0.89
3/31/19,18.3,65.62,0,1.8,0.88,0.88
4/1/19,18.97,74.31,0.21,2,0.87,0.88
4/2/19,13.4,85.12,5.54,2.09,0.88,0.88
4/3/19,15.03,77.69,0.03,1.48,0.87,0.88
4/4/19,14.54,82.19,0.22,1.38,0.87,0.87
4/5/19,14.49,82.31,0.78,1.43,0.87,0.87
4/6/19,16.4,69.56,0,1.8,0.86,0.86
4/7/19,20.45,67.06,0,2,0.85,0.86
4/8/19,20.08,63.38,0.04,1.21,0.85,0.85
4/9/19,13.08,78.38,2.84,3.35,0.84,0.84
4/10/19,15.87,66.06,0.03,2.87,0.84,0.84
4/11/19,11.98,76.44,0.17,2.4,0.84,0.84
4/12/19,16.54,69.88,0,1.98,0.83,0.83
4/13/19,18.76,56.81,0.01,1.81,0.82,0.82
4/14/19,20.12,60.5,0.1,1.84,0.81,0.81
4/15/19,15.87,72.19,5.54,1.45,0.81,0.8
4/16/19,13.98,80,3.91,1.79,0.82,0.81
4/17/19,21.3,60.69,0,1.94,0.8,0.8
4/18/19,23.55,57.81,0,1.97,0.8,0.8
4/19/19,24.6,55.56,0.01,1.7,0.79,0.79
4/20/19,17.23,77.88,0.07,1.73,0.78,0.78
4/21/19,18.1,71.62,0.02,2.28,0.77,0.77
4/22/19,22.32,58,0,2.57,0.77,0.77
4/23/19,25.62,52.38,0,2.26,0.76,0.76
4/24/19,26.32,53.25,0,1.79,0.74,0.74
4/25/19,27.55,50.75,0.01,1.7,0.73,0.73
4/26/19,26.59,45.69,0,1.67,0.73,0.73
4/27/19,24.64,53.94,0,1.86,0.72,0.72
4/28/19,24.43,44.12,0,1.62,0.7,0.71
4/29/19,19.33,66.44,0,2.13,0.7,0.7
4/30/19,16.15,75.31,0,1.8,0.69,0.7
5/1/19,18.11,62.19,0,2.03,0.68,0.7
5/2/19,20.23,55.62,0,2.16,0.67,0.69
5/3/19,22.67,50.31,0,1.73,0.66,0.68
5/4/19,23.15,47.06,0,2.09,0.65,0.67
5/5/19,20.33,63.62,0,2.16,0.65,0.66
5/6/19,19.1,70.25,0.01,1.99,0.64,0.66
5/7/19,20.33,70.69,0.04,1.65,0.63,0.66
5/8/19,22.88,67.94,0,1.62,0.62,0.65
5/9/19,20.63,72,5.39,2.16,0.63,0.65
5/10/19,21.58,61.62,0.89,1.59,0.63,0.65
5/11/19,23.46,54.69,0.12,2.02,0.62,0.64
5/12/19,25.8,48.88,0,2.13,0.6,0.63
5/13/19,24.77,53.44,0,2.24,0.59,0.62
5/14/19,22.48,55.38,0,1.6,0.59,0.62
5/15/19,18.09,73.31,5.36,2.34,0.61,0.62
5/16/19,11.23,83.62,21.48,2.5,0.69,0.65
5/17/19,15.18,73.94,0.37,2.52,0.64,0.66
5/18/19,15.96,70.44,5.04,2.47,0.64,0.65
5/19/19,8.46,87.5,23.09,1.81,0.72,0.68
5/20/19,15.73,72.88,0.17,2.4,0.68,0.69
5/21/19,12.58,80.38,4.46,3.07,0.68,0.69
5/22/19,14.32,77,2.49,1.94,0.68,0.69
5/23/19,12.83,90.44,4.33,1.67,0.69,0.69
5/24/19,19.51,71.75,0.48,1.66,0.67,0.69
5/25/19,19.3,70.12,0.96,1.95,0.66,0.68
5/26/19,9.79,84.06,10.8,2.81,0.7,0.69
5/27/19,14.25,79.25,0.35,2.17,0.68,0.69
5/28/19,19.84,71.19,0.14,1.78,0.67,0.69
5/29/19,22.71,66.12,0.82,1.95,0.66,0.68
5/30/19,24.33,56.56,0.06,1.86,0.65,0.67
5/31/19,23.48,60.19,1.9,2.27,0.65,0.66
6/1/19,23.48,61,1.51,1.8,0.64,0.66
6/2/19,24.84,62.75,0.92,1.6,0.63,0.66
6/3/19,27.15,57.62,0.5,1.92,0.62,0.65
6/4/19,30.06,53.56,0.12,2.12,0.61,0.64
6/5/19,31.34,52.31,0.17,1.82,0.6,0.63
6/6/19,27.03,50.31,0.27,2.32,0.59,0.62
6/7/19,23.48,44.5,0.14,2.22,0.59,0.62
6/8/19,26.14,43.5,0,2.43,0.58,0.61
6/9/19,31,32,0,2.9,0.56,0.6
6/10/19,32.18,38.44,0,2.2,0.55,0.59
6/11/19,32.6,43.56,0,1.85,0.55,0.59
6/12/19,33.86,39.12,0.07,1.9,0.54,0.59
6/13/19,30.13,40.62,0.02,2.45,0.53,0.58
6/14/19,30.48,42.44,0,1.79,0.53,0.57
6/15/19,30.57,46.81,0,1.89,0.52,0.56
6/16/19,29.96,45.56,0.01,2.11,0.52,0.56
6/17/19,28.72,55.81,2.54,1.76,0.53,0.55
6/18/19,33.56,44.56,0.01,2.3,0.51,0.55
6/19/19,33.11,41.12,0,2.13,0.5,0.55
6/20/19,29.64,44.06,0,2.3,0.5,0.54
6/21/19,25.98,52.75,0,2.26,0.5,0.54
6/22/19,29.04,38.12,0,2.74,0.48,0.53
6/23/19,30.55,37.69,0,2.42,0.48,0.53
6/24/19,30.09,33.69,0,2.34,0.48,0.52
6/25/19,29.62,27.62,0,2.06,0.46,0.52
6/26/19,27.69,34.56,0,2.2,0.45,0.52
6/27/19,25.72,35.56,0,1.86,0.44,0.52
6/28/19,27.08,29.19,0,1.86,0.42,0.51
6/29/19,29.07,28.5,0,2.01,0.41,0.51
6/30/19,29.83,24.62,0,2.16,0.4,0.51
7/1/19,31.32,22.56,0,2.52,0.39,0.5
7/2/19,30.2,29.19,0.21,2.42,0.38,0.5
7/3/19,28.8,35.81,0,2.16,0.38,0.5
7/4/19,29.37,33.5,0,2.33,0.38,0.5
7/5/19,31.55,30.31,0,2.31,0.37,0.49
7/6/19,31.8,24.94,0,2.37,0.37,0.49
7/7/19,28.58,26.12,0,2.12,0.36,0.49
7/8/19,28.93,34.62,0,2.45,0.36,0.49
7/9/19,29.12,35.94,0,2.23,0.35,0.48
7/10/19,32.01,31.19,0,2.3,0.35,0.48
7/11/19,33.36,33.25,0,2.41,0.34,0.48
7/12/19,34.15,34.06,0,2.2,0.34,0.48
7/13/19,36.49,27.12,0,2.28,0.34,0.48
7/14/19,35.36,24.19,0,2.7,0.34,0.48
7/15/19,34.44,24.69,0,2.79,0.33,0.48
7/16/19,32.21,32.69,0,2.26,0.34,0.47
7/17/19,30.9,32.62,0,1.91,0.33,0.47
7/18/19,32.07,28.88,0,2.11,0.33,0.47
7/19/19,31.26,30.5,0,2.23,0.33,0.47
7/20/19,31.71,35.06,0,2.23,0.32,0.47
7/21/19,34.14,29.75,0,1.83,0.31,0.47
7/22/19,35.87,25.62,0.14,2.11,0.3,0.46
7/23/19,32.15,26.88,0.38,1.95,0.29,0.46
7/24/19,36.61,28.5,0.71,2.45,0.28,0.46
7/25/19,31.15,40.88,2.04,1.39,0.29,0.46
7/26/19,34.81,34,0.83,2.36,0.31,0.46
7/27/19,37.01,26.94,0.01,2.56,0.29,0.46
7/28/19,36.99,22.44,0.05,2.23,0.27,0.46
7/29/19,35.55,16.38,0,2.3,0.25,0.46
7/30/19,33.97,15.88,0,1.72,0.23,0.46
7/31/19,33.09,17.19,0,2.17,0.22,0.46
8/1/19,33.13,18.56,0,2.29,0.21,0.46
8/2/19,33.25,21.56,0,2.39,0.2,0.46
8/3/19,34.02,21.06,0,2.19,0.2,0.46
8/4/19,36.08,17.12,0,2.02,0.19,0.46
8/5/19,33.43,18.81,0,1.9,0.19,0.46
8/6/19,36.35,20.5,0,2.07,0.18,0.46
8/7/19,35,21.19,0.11,2.19,0.17,0.46
8/8/19,30.65,24.88,0.08,2.41,0.17,0.46
8/9/19,29.61,25.56,0,2.12,0.17,0.45
8/10/19,28.27,36.75,0,2.37,0.17,0.45
8/11/19,29.55,31.25,0,2.46,0.17,0.45
8/12/19,31.85,24.81,0,2.34,0.16,0.45
8/13/19,34.4,21.38,0,2.63,0.16,0.45
8/14/19,36.83,19.5,0,2.63,0.16,0.45
8/15/19,37.87,21.75,0,2.61,0.16,0.45
8/16/19,36.05,19.69,0,2.22,0.16,0.45
8/17/19,33.88,22.19,0,2.34,0.16,0.45
8/18/19,30.33,31.19,0,2.33,0.15,0.45
8/19/19,30.08,30.19,0,2.18,0.15,0.45
8/20/19,32.03,27.25,0,2.05,0.15,0.45
8/21/19,32.85,25.25,0,2.39,0.15,0.45
8/22/19,32.54,31.69,0,2.09,0.15,0.45
8/23/19,34.03,31.75,0,2.23,0.15,0.45
8/24/19,34.15,34.94,0,2.33,0.15,0.45
8/25/19,34.48,30.94,0,2.53,0.14,0.45
8/26/19,37.56,21.56,0,2.5,0.14,0.45
8/27/19,37.58,18.12,0.02,2.17,0.14,0.45
8/28/19,34.3,20.62,0.01,1.84,0.14,0.45
8/29/19,32.69,28.5,0,1.84,0.14,0.45
8/30/19,34.39,25.94,0,1.96,0.14,0.45
8/31/19,33.68,18.75,0,2.28,0.13,0.45
9/1/19,36.15,15.94,0,2.2,0.13,0.45
9/2/19,32.79,26.19,0,1.41,0.13,0.45
9/3/19,35.36,25.19,0.01,2.04,0.13,0.45
9/4/19,34.3,32.12,0.57,2.14,0.13,0.45
9/5/19,33.49,34.19,0.24,2.19,0.14,0.45
9/6/19,33.11,34.12,0,2.19,0.14,0.45
9/7/19,28.79,38.75,0,2.09,0.14,0.45
9/8/19,25.08,51.81,0,2.01,0.14,0.45
9/9/19,26.4,40.75,0,2.08,0.14,0.45
9/10/19,23.42,43.44,0,2.17,0.14,0.45
9/11/19,27.04,38.94,0,2.22,0.14,0.45
9/12/19,31.64,19.62,0,2.56,0.14,0.45
9/13/19,33.18,18.25,0,2.62,0.14,0.45
9/14/19,33.92,17.31,0,2.23,0.13,0.45
9/15/19,30.23,19.38,0,2.05,0.13,0.45
9/16/19,23.73,48.44,0.04,2.38,0.13,0.45
9/17/19,24.3,39.19,0,2.37,0.13,0.45
9/18/19,25.3,40,0.02,1.76,0.13,0.45
9/19/19,21.37,60.25,0.03,2.04,0.13,0.45
9/20/19,24.78,35.25,0,2.31,0.13,0.45
9/21/19,27.26,27.56,0,2.45,0.13,0.45
9/22/19,28.74,23.94,0,2.06,0.13,0.45
9/23/19,27.91,31.19,0,2.37,0.13,0.45
9/24/19,33.5,24.31,0,2.63,0.13,0.45
9/25/19,33.82,30.88,0,2.82,0.13,0.45
9/26/19,30.07,35.5,0,2.52,0.13,0.45
9/27/19,26.83,40.94,0,1.63,0.13,0.45
9/28/19,18.16,53.88,0.37,1.91,0.13,0.45
9/29/19,16.01,57.44,0.11,1.87,0.14,0.45
9/30/19,16.98,47,0,2.29,0.14,0.45
10/1/19,17.25,36.31,0,2.06,0.14,0.45
10/2/19,22.48,22.62,0,2.2,0.14,0.45
10/3/19,22.87,21.44,0,2.23,0.14,0.45
10/4/19,23.73,20.31,0,2.39,0.13,0.45
10/5/19,25.48,15.06,0,2.16,0.13,0.45
10/6/19,27.89,16.5,0,2.65,0.13,0.45
10/7/19,28.91,15.38,0.01,2.35,0.13,0.45
10/8/19,27.9,17,0,1.88,0.13,0.45
10/9/19,23.94,27.44,0,2.23,0.13,0.45
10/10/19,23.51,12.06,0,3.23,0.13,0.45
10/11/19,23.82,9.56,0,2.62,0.13,0.45
10/12/19,23.56,13.31,0,2.36,0.13,0.45
10/13/19,23.22,10.94,0,2.28,0.13,0.45
10/14/19,24.2,16.88,0,2.32,0.12,0.45
10/15/19,26.56,12.69,0,2.39,0.12,0.45
10/16/19,25.46,20.12,0,2.01,0.12,0.45
10/17/19,19.05,44.81,0,2.41,0.12,0.45
10/18/19,18.9,34,0,2.09,0.12,0.45
10/19/19,20.98,46.88,0,2.14,0.12,0.45
10/20/19,23.41,43.12,0,2.19,0.12,0.45
10/21/19,27.24,34.5,0,2.17,0.12,0.45
10/22/19,27.58,19.94,0,2.28,0.12,0.45
10/23/19,27.71,21.38,0,2.42,0.12,0.45
10/24/19,29.13,14.31,0,3.4,0.12,0.45
10/25/19,27.95,17.06,0,2.31,0.12,0.45
10/26/19,26.05,19.44,0,1.88,0.12,0.45
10/27/19,16.01,30.06,0,2,0.12,0.45
10/28/19,16.57,12.31,0,2.36,0.12,0.45
10/29/19,18.21,14.88,0,2.33,0.12,0.45
10/30/19,17.8,8.25,0,2.66,0.12,0.45
10/31/19,19.22,9.38,0,1.75,0.12,0.45
11/1/19,22.87,10.81,0,2.28,0.12,0.45
11/2/19,24.32,10.75,0,2.34,0.12,0.45
11/3/19,23.72,12.62,0,2.04,0.12,0.45
11/4/19,24.92,15.5,0,2.39,0.12,0.45
11/5/19,24.88,19.44,0,2.3,0.12,0.45
11/6/19,25.08,19.38,0,2.14,0.12,0.45
11/7/19,25.34,21.44,0,2.53,0.12,0.45
11/8/19,26.36,19.75,0,2.5,0.12,0.45
11/9/19,24.72,18.81,0,2.3,0.12,0.45
11/10/19,25.01,20.31,0,2.05,0.12,0.45
11/11/19,26.03,23.88,0,2.45,0.12,0.45
11/12/19,24.82,22.06,0,2.09,0.12,0.45
11/13/19,21.7,21.12,0.21,1.7,0.12,0.45
11/14/19,20.01,31.38,0,1.93,0.12,0.45
11/15/19,18.29,43.12,0,1.58,0.12,0.45
11/16/19,24.02,32.06,0,2.35,0.12,0.45
11/17/19,25.48,28.56,0,2.32,0.12,0.45
11/18/19,25.26,23.88,0,2.15,0.12,0.45
11/19/19,19.29,47.88,0.05,2.01,0.12,0.45
11/20/19,12.62,77.75,1.39,1.45,0.14,0.45
11/21/19,12.1,73.62,0.01,1.84,0.16,0.45
11/22/19,14.26,69.12,0,1.94,0.16,0.45
11/23/19,17.56,51.5,0,2.22,0.16,0.45
11/24/19,18.83,30.38,0,2.03,0.16,0.45
11/25/19,12.44,37.19,0,3.22,0.16,0.45
11/26/19,7.23,42.38,5.79,2.88,0.16,0.45
11/27/19,1.69,96.12,25.93,3.35,0.33,0.47
11/28/19,3.01,93.44,7.44,1.91,0.35,0.48
11/29/19,2.59,92.12,7.51,2.23,0.36,0.48
11/30/19,3.43,82.69,2.07,2.68,0.35,0.49
12/1/19,5.62,87.88,18.82,2.41,0.61,0.53
12/2/19,14.53,62.44,2.3,2.53,0.59,0.56
12/3/19,14.13,70.38,0.22,2.32,0.55,0.57
12/4/19,8.5,88.19,18.63,1.77,0.61,0.58
12/5/19,12.75,79,0.29,2.09,0.59,0.59
12/6/19,15.65,70.62,0.03,2.69,0.56,0.59
12/7/19,10.76,92.94,16.23,2.68,0.62,0.6
12/8/19,10.79,91.19,12.11,1.73,0.66,0.63
12/9/19,12.77,65.81,0.01,1.98,0.61,0.63
12/10/19,11.51,54.5,0,2.09,0.61,0.63
12/11/19,12.45,63,0,1.39,0.61,0.63
12/12/19,16.21,74.75,0.13,1.64,0.6,0.63
12/13/19,15.55,73.62,0.8,1.47,0.6,0.63
12/14/19,9.1,88.44,2.11,1.25,0.61,0.63
12/15/19,8.47,77.69,0.28,1.98,0.6,0.63
12/16/19,11.15,47,0,2.05,0.6,0.63
12/17/19,9.7,45.56,0,2.41,0.6,0.62
12/18/19,9.38,49.06,0,1.94,0.6,0.62
12/19/19,12.4,63.5,0,1.61,0.59,0.62
12/20/19,17,49.25,0,2.59,0.59,0.62
12/21/19,16.13,48.19,0,2.86,0.59,0.62
12/22/19,12.75,63.69,5.07,3.64,0.6,0.62
12/23/19,5.93,94.19,13.74,1.02,0.65,0.63
12/24/19,6.53,85.44,2.31,1.45,0.63,0.65
12/25/19,6.29,74.75,0.7,1.88,0.62,0.65
12/26/19,7.33,73.62,1.36,2,0.62,0.65
12/27/19,8.55,58.31,0,2.03,0.62,0.65
12/28/19,11.23,56.12,0.01,1.78,0.62,0.65
12/29/19,10.48,68.25,0.05,1.91,0.62,0.64
12/30/19,12.67,66.75,0.02,1.8,0.62,0.64
12/31/19,13.62,57.44,0,2.45,0.61,0.64
1/1/20,13.61,65.06,0.1,1.63,0.61,0.64
1/2/20,15.37,63.19,0.03,2.14,0.61,0.64
1/3/20,17.73,51.75,0,2.4,0.6,0.63
1/4/20,14.17,48.56,0,1.55,0.6,0.63
1/5/20,11.73,51.75,0,2.38,0.6,0.63
1/6/20,15.02,47.31,0,2.24,0.59,0.62
1/7/20,16.01,50,0,2.08,0.59,0.62
1/8/20,7.98,76.88,0.02,1.71,0.59,0.62
1/9/20,6.7,77.88,1.04,1.75,0.6,0.62
1/10/20,12.34,55.94,0.01,1.51,0.59,0.62
1/11/20,7.65,71.44,0,1.83,0.59,0.62
1/12/20,9.16,69.19,0,1.55,0.59,0.62
1/13/20,9.45,70.44,0,1.48,0.59,0.62
1/14/20,8,70.19,0.02,1.79,0.59,0.62
1/15/20,11.01,54.5,0,1.96,0.59,0.62
1/16/20,8.64,73.75,14.02,3.6,0.61,0.62
1/17/20,6.87,73.81,0.39,1.34,0.62,0.63
1/18/20,11.63,62.44,0,1.75,0.62,0.63
1/19/20,16.55,55.69,0,2.7,0.61,0.63
1/20/20,14.25,64,0.02,1.78,0.61,0.63
1/21/20,12.13,81.19,0.01,1.23,0.6,0.63
1/22/20,14.18,78.88,0.01,1.7,0.6,0.63
1/23/20,15.08,61.81,0,1.77,0.6,0.63
1/24/20,14.44,61.38,0,1.6,0.6,0.62
1/25/20,16.37,52,0,1.55,0.59,0.62
1/26/20,12.6,83.44,1.76,1.88,0.6,0.62
1/27/20,14.9,68.12,0.1,2.04,0.59,0.62
1/28/20,13.65,65.19,0.14,1.73,0.59,0.62
1/29/20,13.56,52.12,0,2.26,0.59,0.62
1/30/20,16.02,63.88,0,1.69,0.59,0.62
1/31/20,20.19,48,0,2.03,0.59,0.62
2/1/20,22.49,43.44,0,2.14,0.58,0.62
2/2/20,14.01,65.5,0.01,2.53,0.58,0.61
2/3/20,6.62,43.94,0,2.83,0.58,0.61
2/4/20,8.98,34.88,0,2.48,0.58,0.61
2/5/20,13.5,60.5,0,1.74,0.58,0.61
2/6/20,17.97,67,0,1.66,0.57,0.6
2/7/20,20.27,43.56,0,1.8,0.57,0.6
2/8/20,17.32,51.44,0,1.71,0.57,0.6
2/9/20,9.98,47.56,0.08,3.59,0.56,0.6
2/10/20,16.84,38,0,3.24,0.55,0.59
2/11/20,17.94,42.94,0,2.73,0.55,0.59
2/12/20,16.59,43.31,0,1.87,0.55,0.59
2/13/20,16.15,48.44,0,2.12,0.55,0.59
2/14/20,15.93,54.12,0,1.93,0.55,0.59
2/15/20,16.63,53.94,0,1.57,0.55,0.59
2/16/20,17.65,58.44,0,1.79,0.55,0.59
2/17/20,18.15,54.06,0,1.88,0.55,0.58
2/18/20,16.48,48,0,2.02,0.55,0.58
2/19/20,15.84,48.62,0,2.1,0.54,0.58
2/20/20,17.73,41.62,0,2.37,0.54,0.58
2/21/20,18.2,45.06,0.07,2.27,0.54,0.57
2/22/20,10.28,83.44,5.34,1.2,0.56,0.58
2/23/20,15.51,72,0.29,1.72,0.55,0.58
2/24/20,19.12,51,0.12,2.35,0.54,0.58
2/25/20,21.91,43.94,0,2.72,0.54,0.57
2/26/20,20.65,39.44,0,2.06,0.53,0.57
2/27/20,21.62,40.31,0,2.09,0.53,0.57
2/28/20,21.19,38.94,0,1.77,0.53,0.56
2/29/20,17.33,52.25,0.13,1.81,0.53,0.56
3/1/20,8.47,74.75,1.76,1.73,0.53,0.56
3/2/20,15.27,41.81,0.03,2.19,0.52,0.56
3/3/20,23.26,44.31,0,2.62,0.52,0.55
3/4/20,21.33,41.31,0,2.34,0.52,0.55
3/5/20,21.61,46.5,0,2.22,0.52,0.55
3/6/20,20.15,57.38,0,2.24,0.52,0.55
3/7/20,10.83,80,0.09,2.05,0.52,0.55
3/8/20,12.08,73.62,0.01,1.65,0.52,0.55
3/9/20,15.65,51.62,0,1.91,0.52,0.55
3/10/20,17.38,57.44,2.76,1.99,0.52,0.55
3/11/20,16.3,65.88,2.58,1.65,0.54,0.55
3/12/20,21.33,55.31,0.01,1.89,0.52,0.55
3/13/20,14.77,70.12,0.06,2.52,0.52,0.55
3/14/20,10.37,84.19,4.42,2.72,0.53,0.55
3/15/20,9.47,85.81,9.18,3.95,0.57,0.55
3/16/20,7.12,90.19,27.43,3.7,0.63,0.59
3/17/20,6.7,74.38,0.39,2.08,0.59,0.6
3/18/20,10.05,66.75,0.08,2.09,0.58,0.6
3/19/20,7.56,78.62,2.18,1.6,0.58,0.6
3/20/20,12.54,66.44,0.38,1.89,0.57,0.6
3/21/20,10.26,74.12,1.28,1.3,0.58,0.6
3/22/20,14.16,72.62,3.98,1.9,0.58,0.6
3/23/20,12.19,85.44,6.87,1.55,0.62,0.62
3/24/20,11.71,79.56,1.55,1.68,0.59,0.62
3/25/20,8.04,85.88,8.06,1.46,0.61,0.62
3/26/20,7.21,76.44,4.13,1.87,0.61,0.62
3/27/20,10.33,61.44,0.3,2.02,0.6,0.62
3/28/20,8.66,72.94,0.76,1.41,0.6,0.62
3/29/20,10.57,79.44,2.27,1.69,0.6,0.62
3/30/20,16.48,64.5,0,1.78,0.59,0.62
3/31/20,20.86,63,0,2.27,0.59,0.62
4/1/20,16.85,57.38,0,2.02,0.59,0.62
4/2/20,14.37,46.75,0,2.17,0.58,0.61
4/3/20,16.26,50.5,0,1.98,0.58,0.61
4/4/20,14.93,63.69,0.17,1.69,0.57,0.61
4/5/20,9.81,90.62,28.46,4.05,0.64,0.62
4/6/20,6.52,91.25,25.03,2.2,0.72,0.66
4/7/20,13.9,69.06,2.85,1.48,0.69,0.68
4/8/20,16.26,77.94,6.31,1.38,0.69,0.69
4/9/20,10.88,77.94,7.56,2.18,0.71,0.7
4/10/20,16.48,62.19,0.01,1.87,0.68,0.7
4/11/20,19.25,64.12,0,1.82,0.67,0.69
4/12/20,16.47,82.69,0.78,1.7,0.67,0.68
4/13/20,17.11,73.62,0.42,1.56,0.66,0.68
4/14/20,18.55,49.62,0,2.84,0.65,0.67
4/15/20,20.41,49.19,0,2.05,0.64,0.66
4/16/20,20.71,55.38,0.06,1.65,0.63,0.66
4/17/20,12.88,81.12,5.01,1.45,0.65,0.66
4/18/20,14.04,86,4.1,1.82,0.66,0.66
4/19/20,17.72,68.94,0.4,1.91,0.64,0.66
4/20/20,14.69,75.5,2.38,2.02,0.65,0.66
4/21/20,18.99,71.38,0.09,2.43,0.63,0.66
4/22/20,22.11,64.44,0,2.42,0.62,0.66
4/23/20,24.2,60.56,0,2.59,0.62,0.65
4/24/20,25.88,53.25,0,2.46,0.61,0.64
4/25/20,27.45,45.81,0,1.9,0.6,0.63
4/26/20,24.94,47.19,0,2.09,0.59,0.62
